0.000000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.020000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.040000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.060000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.080000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.100000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.120000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.140000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.160000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.180000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.200000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.220000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.240000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.260000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.280000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.300000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.320000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.340000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.360000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.380000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.400000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.420000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.440000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.460000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.480000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.500000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.520000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.540000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.560000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.580000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.600000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.620000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.640000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.660000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.680000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.700000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
0.720000 0.000000 -65.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.004950 	-0.150000 	0.100000 	124.436213 
